"","File","Cluster_ID","AvgDbh","AvgCrownDiameter","AvgCrownHeight","AvgCrownArea","SpeciesCount","AvgTreeHeight","TreeCount","J","X","Y"
"9907",1,47383,9.87848101265823,3.14041095890411,3.09547945205479,8.57820873133764,2,4.14177215189873,79,0.511639783631173,-105.508740740741,21.9221568518519
"9908",1,34890,18.5404761904762,2.96142857142857,4.49085714285714,9.65262215071908,7,6.64761904761905,42,0.8629396932633,-105.190120037037,24.8803514074074
"9909",1,18512,18.78,2.552,4.6906,6.45724471737334,6,9.096,50,0.872112072798415,-108.420184814815,27.8209253703704
"9910",1,73628,17.8960317460317,2.78790322580645,3.70263157894737,8.31672086605697,10,8.82380952380952,126,0.604809279906111,-92.6294718888889,16.8211106666667
"9911",1,30008,12.9625,2.4125,NA,6.61208596092672,3,3.2,8,0.819448371872804,-98.7506760370371,25.7864905185185
"9912",1,14325,16.1870967741935,3.18035714285714,2.89357142857143,11.3190865262904,3,3.86774193548387,31,0.964841211280108,-107.998768259259,28.6064535925926
"9913",1,19387,34.875,1.25,NA,1.39015802621555,1,2.575,4,NA,-102.464573962963,27.8123054814815
"9914",1,63575,13.0589285714286,4.13703703703704,3.71296296296296,15.0881155189512,8,5.70535714285714,56,0.808495492055725,-100.721790333333,18.9191198148148
"9915",1,40447,13.7823529411765,4.87,7.52442857142857,28.4823999645946,23,8.44607843137255,102,0.850546481662529,-106.492425814815,23.6662962592593
"9916",1,65081,13.0483516483516,3.59604519774011,3.64429378531073,11.3206313559322,36,9.11043956043956,182,0.847207694140562,-90.8675644814815,18.2854904814815
"9917",1,50741,7.94390869769268e-05,6.666396681685e-05,9.61520516080782e-05,4.91377802379429e-05,0,3.33971144468524e-05,0,NA,-88.2478052962963,20.7068704444445
"9918",1,42987,14.0989361702128,2.9775,3.3525,7.76917668722631,6,4.15,94,0.844074072030951,-103.576943851852,23.1341665555555
"9919",1,52286,20.8820512820513,5.53170731707317,5.66585365853659,25.9890776984474,3,4.88076923076923,78,0.74873685906941,-99.3012223333333,20.9855090740741
"9920",1,40079,14.3892307692308,2.84077519379845,3.92457364341085,7.47188397541943,4,8.05307692307692,130,0.391115680399139,-104.917064259259,23.7959999259259
"9921",1,73905,13.3704545454545,3.83513513513514,4.4627027027027,13.6236122018346,3,5.59090909090909,44,0.625414217135179,-99.050676037037,16.9963516666667
"9922",1,74816,5.16803954448551e-05,4.08878164365888e-05,6.84430227056146e-05,6.00370928295888e-05,0,7.07086807209998e-05,0,NA,-94.048435,16.6324811111111
"9923",1,29515,9.84375,3.74375,NA,12.9262113511251,3,2.50625,16,0.862048569865045,-112.063259370371,25.5395554444445
"9924",1,32659,17.1979797979798,3.11304347826087,5.50434782608696,10.0310947974789,6,9.03232323232323,99,0.777020775859701,-106.496536703704,25.2567871111111
"9925",1,65113,13.6654028436019,2.21970443349754,4.20788177339901,5.2018240707779,43,10.0322274881517,211,0.855579914071358,-89.3580927037037,18.1655371851852
"9926",1,57802,16.7832258064516,3.40193548387097,3.98387096774194,10.5162019806931,4,7.09935483870968,155,0.53721257098615,-100.136675814815,19.9547128148148
"9927",1,47999,16.530534351145,2.6953125,4.27923076923077,6.25767445505905,28,10.5511450381679,131,0.825701601617235,-87.4219348518519,21.1771015185185
"9928",1,60035,19.2096774193548,4.88928571428571,4.6,21.9679187075844,5,5.84838709677419,31,0.493763527443933,-101.719564259259,19.5582777037037
"9929",1,40445,11.8020408163265,2.06204081632653,4.93064102564103,4.90535509754005,18,6.65918367346939,98,0.863672058739655,-106.589666296296,23.6648611481481
"9930",1,52847,12.5475177304965,2.43294326241135,4.80567375886525,5.3382302565936,21,9.35673758865248,141,0.806041396506834,-88.0978146296296,20.2832589259259
"9931",1,44325,21.60625,4.58529411764706,8.69705882352941,19.1843186529193,5,10.5375,48,0.832442105707334,-104.502685037037,22.7590462592593
"9932",1,52640,15.3921052631579,3.53333333333333,4.61944444444444,11.6230474619144,8,6.66052631578947,38,0.848545601901716,-104.805981370371,20.8927311111111
