SpeciesCount,TreeCount,J,AvgTreeHeight,AvgDbh,AvgCrownDiameter,AvgCrownHeight,AvgCrownArea
11.739689398351597,-3.753523634761602,-4.760229550554114,-0.4575079254660034,-6.365807058120742,-1.485267846839856,0.4049885824540508,0.8358481768347539
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.43746208196924075,1.081776936370404,0.2662508581788139,0.13773259211556507,0.5627692263051558,-0.8398087013214884,0.5068391042754442,-0.12837834719456587
0.8526577594869607,0.20476400932066197,-0.7942495923836264,0.5464359830002217,-0.8149756926265352,-0.1861872784512444,0.4355853088474921,0.6074736831074509
-2.9778768313228126,1.8748213987398459,3.9176939319905904,0.7371549739804728,1.8503369979113742,1.4884847461880075,0.4909865679533092,-0.12015758819366906
1.4598741176839352,-1.0348985683977907,-1.5712699699119375,-0.23440566346261743,0.01371008095277193,0.010858006018154231,-0.10905937803789778,-0.22789010280554106
1.6626500133173903,-4.6521959750027895,-2.617831855786113,0.18268255913077816,-3.796378181786835,-0.3688389833533319,0.2335048753222299,-0.3343366996776418
1.297089576466925,-1.3037135523312808,-0.01925944797807111,-0.531040781323904,-2.01501768165208,0.019789498155830865,0.10292138983339488,0.6918757242067406
-0.3103407798007565,0.4498058306223906,-0.7793987661095056,0.20580884814893063,0.26798883716866206,-0.6000214852652549,0.08134766271666238,-0.04249044504166127
1.2580203576993068,0.4232437316652582,-1.4765838882559192,0.680372285586526,-0.722574826493904,-0.9590531335320671,0.6627829903552104,0.6290925609703866
-1.5849279752030745,0.2598354758338628,2.840779912387698,0.3158201120364882,1.3087596200464722,0.07104496297345042,-0.5670343443696628,-0.8574719232877838
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0371921638306638,-0.06692994978165145,-0.8617123999499041,0.6987199500852703,0.4124513215658832,-0.12044325064759909,0.2516645051947475,0.4006388838327478
2.003873642017064,-0.5856996134028358,0.44565894106376924,-0.6809893560197755,-1.477944379870801,0.017530422245810626,-0.017353298216801205,-0.07833163437629931
0.08328439280754918,-0.2411568802594627,0.7111537993721382,0.19346132122757376,0.35079043147117295,0.38736346855705495,-0.2063350625387925,-0.06713525451699054
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.928944840512841,0.8609270919629952,4.439855071147669,1.0725541517639698,-0.24447522342553218,2.1005030128092312,-0.9358469451288077,-0.726446103652166
-5.65259403943417,1.6290383502667412,-3.2624671357205073,1.0234552537038901,-1.569262873179128,-2.746007315526465,0.11094691897117916,1.0801988145212207
-0.07826392069491805,-0.6493758424391115,-0.7844428827512535,0.03126606519859121,0.5320468009962136,0.27127830547644854,-0.10834407097662838,-0.07081023380973517
1.436645727763548,-1.4024063589951559,0.598690740140731,-0.1104149720541654,-1.2695720872661802,1.1641890141156426,0.0796690160870357,0.4291635091873968
8.553830951446578,-3.336086705897812,-4.847716886083337,0.061356813420852974,-1.9531700158399892,-1.588339883366627,-0.9479624392512368,0.5867997368385626
5.426612558474459,-3.55363326985277,-1.3152455470185174,-0.6990283635666055,-2.7099949548598836,0.3962020186219997,0.34585363183579776,-0.11295864443184889
-0.9936599734441636,0.08321531724044062,0.8679895893784011,0.6161419349472579,-0.5500533003576171,0.522375504316884,0.3112591117093051,0.19935190230652
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5859653537461136,-0.46910759632760707,0.07591167585341779,0.09038033266393353,0.13755575571246714,0.17841438035118734,-0.06844664991525162,0.03633353360444891
1.9426053731327826,-0.5647939374578611,1.284331153267749,-0.21104481150441018,-1.0758988000931828,0.49664593398031787,0.2194292954441982,-0.04794989636339031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.30483291451450245,-1.694297859831775,0.3665924732327269,-0.6305602525236563,-0.6443558528324312,0.9009667129097298,-0.12004254995792907,-0.8998025865759935
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3833280008680431,-0.2565654312908392,1.1164091473090305,-0.8139753570287901,-1.3656606144882049,-0.14995943600839412,0.8370068560175342,0.6685265778246263
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.004247229707088,-1.8993816172958735,-2.663574121146355,-0.04297917029789411,-0.41247765314487295,-1.1050207607439728,-0.2488456944214879,-0.1841268153905462
0.4109747005704445,0.04101156408666484,1.3882828305878383,0.6116411703310654,-1.2860610674454926,0.13872658102895818,-0.01767686920578719,-0.1591950349151999
1.3528377675655854,0.08986269788070378,-1.1979327209119133,-0.5161348210915557,0.44935299234485154,-0.7746936569851448,1.1244227460074403,0.3510679515691356
0.8510565696434406,-0.37407019159278554,-0.41587449157079326,0.13861236819150324,-0.06490131318522518,-0.09960238065592342,0.20956439165588275,0.18200124187482125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3894319952052046,0.47971583695089914,0.8051522955780486,0.6903653288107352,1.235419297507795,0.4468395938750013,-0.32376140733318653,-0.475612966448368
1.1540594112185256,-0.7494167490974847,-0.5477108627600231,0.979712589212018,0.10079598161229653,-0.3027776182043839,0.26564629819494584,0.06723047678314809
1.382161673615645,-1.050700386979082,-0.8206723237886697,-1.2191584451233972,-0.10427140176324379,0.729505056262763,0.5001349812107904,0.34414855046347825
1.13315031096498,-1.5007511333835695,-1.8232959556397645,-0.07362548509476396,0.8245093720732127,0.6730421620410432,-0.15466888013028512,0.2169490332496682
-4.0961982330549755,1.6383879722782762,-1.7864572269635766,0.769281011326397,1.4967964474094326,-1.666498900782794,-0.11204786482008722,-0.2788874106631378
-1.7068737521689026,1.792917789429558,1.2602539908461232,-0.3886525131276791,0.3518900176758618,0.3074558621619169,-0.09121606411843544,-0.45224709910403493
-1.7423846020353195,0.18064971897697824,-0.1980096301098389,-0.3802705954017176,0.29774260884414555,-0.3295340942063656,0.16660278700502396,-0.24959460629150815
-1.007753267608123,-0.2852363929740309,-1.641972751273634,0.9071533101651444,0.2233448219919405,-0.8718151368507675,-0.37188058120153317,-0.34514203872899857
2.1479781802265223,-0.18198707271071457,-1.6041460970737265,0.6442930570795535,-0.34576588176840106,0.0647646773297525,0.41970170976881616,0.48028627708272187
10.891847929161997,-3.8786935238057474,-5.042491252319298,0.07019288951122876,-1.4340497942146349,0.49777117074129396,-1.4774437173509973,-0.7197642973710789
-2.039415910942111,3.2122982884054565,-0.6309832467201688,-0.2237384227516197,0.7972775912986345,-0.8791540939922833,0.19551865748584335,-0.1733688043687313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8034881633285771,-0.20439741259125999,-0.4060064209615305,2.2546233207800896,-0.49144044905610906,-0.6627957016007128,0.2346473126362231,0.7766819168229901
-1.3208879210270594,0.22272900001668727,3.715903440686466,0.10678287705427958,0.3637423880822672,1.1119427400745792,-0.05563005335005114,-0.3550291344993496
-3.691044802691403,1.775285161600629,-1.7045196091978239,0.7512212458536509,-0.3530569832820243,-2.123501902480152,-0.5749699106270597,-0.07850739919075322
2.785942929420216,-0.7276264847596989,-2.2419241353248376,0.7058908933166823,0.3069732918987478,0.3110785531585604,0.1587170953251216,0.4187774459058522
