SpeciesCount,TreeCount,J,AvgTreeHeight,AvgDbh,AvgCrownDiameter,AvgCrownHeight,AvgCrownArea,chi_squared,X,Y
-2.9793769365262497,-0.7337033707406954,0.1409759368294532,-0.3204867234897947,0.7980253446216622,-0.5065938192969581,1.3652007533481303,0.5318946176002752,172115.21842366754,-92.4333886666667,15.5889350370371
-0.7602874257595731,-0.6688494934194217,0.3882915365760531,-0.08544279535412214,-0.7806455966410737,0.2868011834902696,0.0021356782122383677,-0.5643299614898797,144479.46789661693,-99.5467775555555,26.0729162592593
0.2746544554087854,0.10092548773375704,1.373507591055947,0.17663099190856868,-0.5887179507152778,0.08087944842763992,-0.9363818781696472,-0.5613991415901097,159942.27158558258,-104.218712629629,20.4035462222222
0.5802543849146355,-3.3649451512800077,-2.4788669635012552,-1.4147210980796747,1.4703079027479933,0.20908950546734434,1.1482036485119438,1.1835639824384259,663272.0418311432,-108.957083296296,27.3909073333333
-0.31051015698627593,0.3315509474017091,0.1606249436683458,1.1005890578783863,-0.0725662411113332,-0.02537406154962288,-0.9873953592601041,0.15337194576488739,33863.08612899082,-98.7754626296296,20.7912776666667
0.8844701722955272,-0.3112927999747648,-0.8068092172762684,-0.13925060660803246,0.39141795692554626,0.01530842991838375,-0.11051491247997858,0.2530043000102543,29560.710814604805,-103.579314333333,23.3159998888889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.453185037037,26.3628888518519
0.8275022240121048,-0.0820640684841335,0.05328807147856651,-0.13623900697397962,0.3947317860350803,-0.05059800344145461,0.07204359611799083,0.3957631718925251,69754.58707648484,-108.212148222222,28.779231
0.09479510618422493,-0.4476269168551389,1.2782919653379787,-0.21326850699719913,-1.542220821882157,0.5393012912316866,0.33188669115754604,-0.7818450307366575,289436.0900221687,-103.285564481481,23.4547221481481
-3.067409786780086,-3.9559845057352723,-0.7365918959559487,-1.537389937387609,0.731848270397296,0.344952731015968,0.8070159878827277,0.9907207342887064,455620.4304163702,-98.9629720740741,16.7238699629629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.410129518519,25.2676290740741
0.9812589867012601,0.8258654006581392,0.18357036376290414,0.40761229414039635,-0.14885305269881993,0.34340148076779864,0.24969731845074095,-0.412125773451626,77956.88422352888,-108.639916333333,28.1289718888889
1.3243880488593749,1.2151544721060754,0.0915907590128695,0.12046685398879639,0.2053532670173893,-0.012583675366786118,0.162153459708186,-0.04270739889572622,1850.9743379756583,-92.7789068148148,16.6946940740741
