SpeciesCount,TreeCount,J,AvgTreeHeight,AvgDbh,AvgCrownDiameter,AvgCrownHeight,AvgCrownArea,chi_squared,X,Y
2.2291302091980376,-3.6434664797914493,-0.30344510146838244,-0.5984528324651683,-3.3323590880340666,-0.6392994528145721,0.3289398787851322,0.0540095488264017,27738930.9834955,-92.4333886666667,15.5889350370371
0.4961789409242997,-0.06665244800698567,-0.1978690748212666,-0.15119408697578485,-0.028283665074413045,-0.04659473537343084,-0.012452585522100268,0.01268695238219375,1485607.49699191,-99.5467775555555,26.0729162592593
-0.5523853908170727,1.9908390565126688,0.0428884179746265,0.687903987914651,-0.1928947493769244,0.03869084656260989,0.22165936767381655,0.4128024150430365,1570246057.8917723,-88.6886107777778,20.6547222222222
2.745065909616768,-1.1831605771311489,-0.733123254224409,-0.18176364346611823,-0.7483385546098544,-0.18816495264650981,-0.12826348234730925,0.14259471851885294,187442853.73633912,-102.826388222222,20.8255548888889
-1.4158573338506444,2.8242268539707363,-0.7101666812060698,0.361194080187073,0.2978926695113698,-0.17865290614196122,-0.3098088701506082,-0.38495694824317367,1365783202.5716724,-104.218712629629,20.4035462222222
0.45939708420164393,-1.3299312850444638,0.19127869651837445,-0.19936370026499617,0.20000914318160046,0.2210908155498179,0.12484774351741623,-0.2562001535722077,604869301.2706704,-108.957083296296,27.3909073333333
0.5238040613961961,-2.872222416055984,2.8514554380581125,1.7781973786340526,-0.4507568718036771,-1.5875414008554212,1.911391508005835,-1.7933694339724706,29648846695.037853,-88.9033333333333,19.4444441111111
1.556170534430665,-2.330659392975909,-0.5839668439764487,-0.29860644620759935,-0.5513664836196872,-0.5041017464063872,0.16844900641008315,0.16028626766675036,237039777.91626468,-90.7730548888889,18.2780548888889
1.3998677702207163,0.6616104053739904,0.15800451713421226,-0.25697509663245977,0.014487967751824704,0.15973417277437457,0.04275285310561058,0.1836247651688958,310693683.0288833,-105.534166333333,24.7366663333333
2.3202470236925166,-0.41965734872101623,-0.3016522431770008,0.2759313030440105,-0.6432362200609874,0.0014696753561447562,0.07864289297670718,0.5199533310901336,2490939570.39565,-108.387499666667,30.2174993333333
-3.1920269413218656,3.9229934846265087,1.8947332042341758,0.710738200033878,0.10312724200094059,-0.5253555959803361,0.2260935599046201,-0.2977694126280407,817379174.2192633,-98.7754626296296,20.7912776666667
0.41062304003925676,-0.02474991376784086,0.050891274548883536,0.6088139839650573,-0.10171615294023983,0.06375587145882944,-0.055370106711138956,0.23896926774876437,526171577.1596104,-107.044180222222,26.5105555555556
0.12223669599133036,-0.17173325489589164,-0.28816211001207764,-0.8955678790605541,-0.6785666708347167,-0.12028618160419824,-0.0037730243672992603,-0.14488906259254639,193438925.70705193,-109.093346888889,28.0191521111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.6786104444444,18.2711104444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.453185037037,26.3628888518519
-0.5698941415066414,0.3843228962285167,0.3681523607341112,0.052669031664015875,-0.032957428332685224,-0.0921949882231858,-0.07956940818950264,-0.16290873937951306,244554121.65035012,-108.212148222222,28.779231
3.6852872430554897,-0.4487861105074756,-1.2196582872263528,0.790146573112073,0.5585164714107802,-0.08174227272518136,0.18996597467855147,0.5499423830737542,2786685368.4912066,-103.285564481481,23.4547221481481
11.14484316735378,-2.9935550960915718,0.46295848836876563,-1.2512797696904245,-0.6229713374798029,-0.7607034514104857,0.2807912146188818,0.5893461731573473,3200962964.449371,-98.9629720740741,16.7238699629629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.410129518519,25.2676290740741
0.15940497154523747,-0.777403590333045,0.4146405295320164,0.14782813896546454,0.5168944894292602,0.20589076130767142,0.06089754117804885,-0.2514050712698698,582393808.2654879,-108.639916333333,28.1289718888889
-0.725598477719834,-2.2841858321477377,-0.11116404973604066,0.0015005895270923109,-0.0778615001081599,-0.3962420120584558,0.05245605859386315,-0.6017080631419047,3335951263.1555924,-92.7789068148148,16.6946940740741
-2.676408663021747,-1.8216116131795808,0.6181549817715368,1.1537588854651317,-0.5645432697689501,-0.47568493169306847,0.86013568570399,-0.7665188332508263,5416529688.720033,-88.7722587037037,20.2979719629629
0.5201930116280231,-0.5406362480736595,-0.203358478536116,0.26286008745067924,0.3325937607861993,0.1123875144990496,-0.01757766878980327,-0.07402468393677836,50500460.916669846,-109.815027777778,29.7949857777778
-0.1357463622165302,0.17305574506366495,0.14328770702353255,0.013019223701976612,0.10039923217696634,0.04092608630139155,0.011703560421986081,0.01064421683145056,1045955.8688319998,-107.210759296296,28.1361571851852
-0.45562470841582914,0.41878557539376715,-0.5250703857621074,0.0814461498482206,-0.9427824392724455,-0.4342869935271739,-0.0022491539206973554,-0.2754311153670749,699130861.2421337,-96.2117777777778,16.4167771111111
4.67014508242622,-1.310172530909789,-1.741704018822464,-0.24133706420666323,-0.6261197249993327,0.20579293250187009,0.03561556845025038,0.9008313735016157,7476863951.318726,-106.520554888889,27.3872218888889
-2.4520414232364622,-0.09015555558006039,1.1531870998030451,0.6465035317309535,0.5667193806403166,-0.34532307777387267,0.6694716593152652,-1.3591188600028479,17021248643.826202,-89.2805548888889,20.0227771111111
1.4346517178738032,1.7041638848981238,0.5028382778885637,-1.3849097283909033,-1.3201506086726398,-0.3733670562656842,0.08003961477571475,-0.10379125916671961,99419269.37034713,-110.854370444445,28.3850644444445
1.1211473593408527,-1.5047699438645252,-1.1876280515103514,-0.10339865296109307,-5.9955462925920244e-05,-0.23995169690212592,0.4528416465129175,0.49009623495602295,2213901172.857457,-88.6964024444445,21.0655555555556
-0.9506770462036771,-1.7626546573006259,-0.20394572111743425,0.36611868726211483,0.33344249282401395,0.43274562182710125,-0.5304973198480126,-0.4894964407407336,2208891160.4144306,-111.155212925926,31.1241661481481
0.3204304776617273,-1.715645505568827,-0.15022748294666838,0.13859626071683268,0.2635795269721497,-0.7564392093618388,0.6747879824958853,0.2912325866461303,783709149.5964268,-110.654166666667,23.9463885555556
0.5144692070913227,-0.5777487630762171,1.7316214550953415,0.8894073433771226,0.38023229898767835,-0.10862579116282223,0.7311272187173489,0.013950232135189533,3885180.3001049757,-91.8322957037037,18.0818976666667
-0.19966794503555363,-0.09497931054651243,-0.8388064330348058,0.3128326645171118,0.9337160552430837,0.8550394034227137,0.4841430123193962,0.8906859212023037,7310876325.733313,-104.869851444445,23.887907037037
0.2556546917368996,-0.15476667114977416,-0.011792445640771698,0.11689769252567483,-0.012757496125991752,0.03628099623749853,0.12315702858136185,0.1133896361781486,118521193.48183784,-106.889721888889,26.4247215555556
1.5070740748978348,1.0427694762364839,-0.4044633603505965,0.5634853106409389,0.06967153054636666,-0.1691702521488419,-0.0026708843593351572,0.08847745022949094,72152259.6412337,-105.752092555555,28.8545556296296
-0.4830772121605693,1.6275047173382773,0.7887071836014119,0.030896056769782687,0.05121464772251472,-0.12969253135074926,-0.15080808394850093,-0.5317231243288937,2605060789.668041,-108.561666666667,29.578916
0.278544562685493,-2.731499838325319,-1.173103703888727,-0.376805021976801,1.1973806385621266,0.7684945365175412,0.11042119235226869,0.05116592178351563,24677601.150211785,-96.2254717407407,16.1010740370371
0.5332807595943736,-2.0304269907568573,0.016570153855776315,0.020350091653322355,1.0606229541429528,0.5996127430654412,-0.01507114533392584,-0.10432598173727417,100591523.5065418,-99.9740087407407,21.2226755555555
3.414661677716006,1.8759675067655854,1.1921822731589635,-0.2755023687843925,0.6496420885146418,0.2729263094252572,0.20186388515626852,0.3434036779519895,1086752476.9105232,-107.202222222222,29.1761104444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.622763222222,23.8919302222222
1.353981866583955,1.111727248037086,-0.7998993436896203,-1.4938005736180069,-0.18197417454761045,0.23250815005111936,-0.51065460658267,-0.3101185512396866,887170705.6012001,-100.625675592593,19.0088334074074
0.9850657932038116,0.34135700490354604,-0.29818030820286384,0.1400948997583491,0.10919743126251236,-0.025323168002925667,0.17489740417335387,-0.017220305567520994,2851794.583748794,-98.3450831851852,18.8346664074074
1.7329765870464837,-0.8784600851034412,-0.6311166217701786,-0.06986782638373668,-0.4516258438548977,0.1824711308705517,-0.2029392043989912,0.028768859140966052,7816044.016810879,-107.017656888889,28.4136575555555
-1.9025394493296677,-1.4151360958041508,1.4721323771470645,-1.2006411667362302,-1.210616113727578,0.7253549026103813,-0.6243112547412297,-0.9060580397449312,7565798604.19582,-99.7788882222222,21.3105555555556
-1.8216945649468632,0.6963709371217214,-0.96097987552906,-0.9663855379727162,-0.16423744661471962,0.08990532324566691,-0.3409961486213894,-0.0809342869898183,60815693.6195396,-92.025370074074,18.6844165555555
2.2017742302108263,-2.4561705782288143,-0.7368583463092812,0.6956786528881878,0.3164760278940043,-0.3438767033744087,0.09156274735142156,0.2326259400051039,498728717.6416833,-109.998333,29.4247215555556
2.3444436317460013,0.3978588328088808,1.5107270051664354,1.5490428251974395,-1.130283741670261,-1.2729951444418155,0.3457168990011983,-0.10100783176514383,95842851.97305097,-89.5486385185185,19.7266384814815
-3.136456962325325,2.1385565230775736,0.48345966010453667,0.521732604981457,-0.16253934552107904,-0.709492011608311,0.055734467382611785,-0.5953153546976051,3265739583.227502,-89.4113982592593,20.1702402222222
4.694334022399961,1.4110093029144055,1.267831564058632,-0.6913433990626882,-0.7333301332407248,-0.5322174571116891,-0.04006789581050668,0.27154456338912053,679632816.3462001,-88.6180548888889,19.4194437777778
0.9233892382468025,-1.1899000146535932,-0.29784389436170167,0.17842127037554478,-0.09814802035213471,0.44153364744329526,-0.3026843570489605,-0.008628169434364175,1204532.2733620415,-105.679332666667,22.9606944444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.751111111111,28.265
3.2904381145814288,-0.6066796460685442,-1.0729944507499765,-1.6092105369834484,-0.4541181610787506,1.1241965158384015,0.040461173506974174,0.7117563201651194,4668659260.53672,-100.858277814815,19.6904164074074
-2.6662896540518037,0.3087906890003964,0.6557570699438626,0.6717679899566795,0.10262638374205518,-0.44812119923749205,0.24627777608406665,-0.6749660354639747,4197931138.411018,-89.4758326666667,19.993333
2.2326412826249022,0.34779288220853655,0.051963736749723655,-0.5600832506584301,0.202761288230701,0.26037177176707527,-0.15277986108960312,0.07845039768535594,56853922.00644743,-100.294851777778,22.6337498518519
-0.24250654258436688,2.3901452783889736,0.20940663726233222,-0.01856466658143474,-0.8825054225795199,-0.3389296801385806,-0.28490561006299764,-0.22278490777236098,457718244.306274,-106.932804888889,28.8683187777778
-0.721964633089732,-0.4933312736780735,1.9480130882785887,1.3053901700956818,-0.46592663029427195,-0.7855257283215566,-0.051401162400841256,-1.2708484800721038,14881022459.19297,-99.9872357777778,17.1019722222222
