SpeciesCount,TreeCount,J,AvgTreeHeight,AvgDbh,AvgCrownDiameter,AvgCrownHeight,AvgCrownArea,X,Y
-11.745531774949054,3.7345239161340142,4.7665786747997885,0.44389729384817683,-6.386300185549624,-1.469929600197647,-0.5557719486342371,-0.7630331630309525,-92.4333886666667,15.5889350370371
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.5467775555555,26.0729162592593
0.43309812236394274,-1.078716070984576,-0.2749886777815729,-0.13922259891283653,0.564045349421022,-0.8416758434657834,-0.5511295234209914,0.17931851362495244,-88.6886107777778,20.6547222222222
-0.8566322767852186,-0.20845656130928047,0.7975001266499381,-0.5470136030666377,-0.8083127205425393,-0.18410478832263555,-0.4959750598381338,-0.5268746109804214,-102.826388222222,20.8255548888889
2.982204797778147,-1.838918802723251,-3.9137817098135854,-0.7683386271592135,1.8703969480143157,1.4885881834587524,-0.40192479418753296,0.20269259906225434,-104.218712629629,20.4035462222222
-1.4629717498629082,1.0236842053015784,1.5744118886733975,0.2597034146341292,0.00787189550123002,0.008728720918414146,0.18993748758653461,0.23532483961072448,-108.957083296296,27.3909073333333
-1.6552555711140213,4.620936561539412,2.658847668471997,-0.18656566623692908,-3.8038595001801725,-0.35687367321137753,-0.25518978761974287,0.35642904761762906,-88.9033333333333,19.4444441111111
-1.2940358538273142,1.3023780641398428,0.021509190932534894,0.507024202442,-2.0242152782618548,0.026277343434188083,-0.2160811244980769,-0.6812280087101997,-90.7730548888889,18.2780548888889
0.306037037841956,-0.456914804753326,0.7761631520051765,-0.1938296304536245,0.26925624911196855,-0.602115840420325,-0.04008112067910763,0.07439144321646862,-105.534166333333,24.7366663333333
-1.2643857113230181,-0.4323422205154228,1.4776317242146968,-0.672720670242661,-0.7165679585348996,-0.9582315744165693,-0.7039572792085289,-0.5031793687497563,-108.387499666667,30.2174993333333
1.5896374674935334,-0.23343476701985066,-2.8325424925619505,-0.3388192656463752,1.3153896620840397,0.07186280618678964,0.73944131414926,0.762142184769308,-98.7754626296296,20.7912776666667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103.579314333333,23.3159998888889
-1.040498935207362,0.06597060473044603,0.870000391293346,-0.6808987033162388,0.42072698380544105,-0.12191226005239508,-0.2911157461710625,-0.3718680636245362,-107.044180222222,26.5105555555556
-2.001989196532263,0.5923508325921021,-0.45206272903811406,0.6559191648215796,-1.4878659587292318,0.02239492653498859,0.09309620105199712,0.08837773342147137,-109.093346888889,28.0191521111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.6786104444444,18.2711104444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.453185037037,26.3628888518519
-0.08103493358535024,0.2499362832785048,-0.7044535032820174,-0.1969099705751154,0.35455037118095833,0.3878898996875746,0.2678459280482856,0.018653639222900087,-108.212148222222,28.779231
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103.285564481481,23.4547221481481
5.941016331948568,-0.8349728194523469,-4.416065868660917,-1.1340835932913398,-0.21892420256762557,2.1093309054890894,1.0643679625637692,0.5408470977388682,-101.251902777778,17.6558055555556
5.641364423047422,-1.6811588289315773,3.2573809421117845,-1.0094802013002058,-1.5622459129839246,-2.746086209591427,-0.20724389061848358,-1.0548319276847984,-98.9629720740741,16.7238699629629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.410129518519,25.2676290740741
0.07819756709001824,0.6420153519232162,0.7904952108092607,-0.010358594735053406,0.5317901263845837,0.2688090267518165,0.19323951901240025,0.05554721682879182,-108.639916333333,28.1289718888889
-1.4308540901003286,1.4101236041018101,-0.5856019005909322,0.09155073583412066,-1.269514202208539,1.1700605038313197,-0.15457838192306494,-0.39212421005729947,-92.7789068148148,16.6946940740741
-8.55983389563624,3.3149349996301813,4.862019597309788,-0.01449323011480913,-1.9665065716121857,-1.5869499623363543,0.8470650457387284,-0.7297901176526802,-87.8355738148148,20.9424625925926
-5.421624593413406,3.550312095416257,1.332116465635536,0.6904817978565936,-2.725093822011819,0.4045727154246832,-0.39014265504514334,0.1546392519470975,-88.7722587037037,20.2979719629629
0.9951169190567657,-0.07648958146369234,-0.8572841609958864,-0.6345956573552383,-0.539289273841606,0.5264571744592175,-0.32781893606738755,-0.12060781807432729,-98.9436848148148,17.6263699629629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.815027777778,29.7949857777778
-0.5851466060970085,0.47235305125353566,-0.07008834569320077,-0.08775395540073216,0.13851913466281496,0.17861869960040172,0.12254248420352398,-0.017856481410309377,-107.210759296296,28.1361571851852
-1.9396669030917517,0.5822656441791192,-1.2819382500201528,0.1807940812665294,-1.077493686155263,0.5023647158760658,-0.14727052151800524,0.055319418857106895,-96.2117777777778,16.4167771111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.520554888889,27.3872218888889
0.3114595223996991,1.6914622346319517,-0.35718160348107664,0.6231438102143271,-0.6524306790910493,0.9039026669062835,0.21938254271771684,0.8521836661440989,-89.2805548888889,20.0227771111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.854370444445,28.3850644444445
0.38631324281504176,0.2607524494363025,-1.125371705845612,0.7789170622163925,-1.3765787082406173,-0.1450037917640783,-0.9086721860491902,-0.5484467333940393,-88.6964024444445,21.0655555555556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.155212925926,31.1241661481481
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.654166666667,23.9463885555556
-1.0069918468000845,1.8743099464832835,2.6742497457864722,0.07684459019547274,-0.4210878790448228,-1.1065351067460576,0.2973456122409206,0.1423108355520534,-91.8322957037037,18.0818976666667
-0.4084853259989303,-0.025997619350393908,-1.3777394257186562,-0.6481802713519002,-1.2764805328249733,0.14618942408715085,0.04206910115414397,0.15965970795303067,-106.205722222222,23.8996663333333
-1.359194743090797,-0.09712188029342661,1.1842973861187465,0.5358907932536832,0.43945236582797553,-0.7789063172287399,-1.099408247458591,-0.15143383775199337,-104.869851444445,23.887907037037
-0.8521479071376863,0.373581769666534,0.4196708951524972,-0.13299927138098888,-0.06426133806614542,-0.09951457122063129,-0.20653770361686125,-0.13924445616202025,-106.889721888889,26.4247215555556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.752092555555,28.8545556296296
1.3897717658462572,-0.47113091976403276,-0.7964160125531877,-0.684633878228097,1.2474098012826638,0.4449544025380531,0.44878044187852817,0.4237337922300063,-108.561666666667,29.578916
-1.155425851354083,0.7517991686086402,0.5663507209006967,-0.9694521930681723,0.11144377765606461,-0.3016486757208571,-0.2047818978113239,-0.017252113215163623,-102.736652444445,22.0963052222222
