SpeciesCount,TreeCount,J,AvgTreeHeight,AvgDbh,AvgCrownDiameter,AvgCrownHeight,AvgCrownArea,chisqr,X,Y
0.4791477520994127,-1.4420193578927276,2.746079127500975,0.46685767585173027,-0.06224149322780931,1.5408007171806817,1.2729527336482875,0.041309940300573944,-1287494111637105.0,-92.4333886666667,15.5889350370371
0.47600862070024974,0.16219958490132413,-0.06816894351856584,0.11484730272038834,0.9027366525357415,-0.11931829649228098,0.5072309391898879,-1.3329670594649137,510486115241679.9,-99.5467775555555,26.0729162592593
-0.21880694084373675,1.3409972821164082,-0.4764339687444459,0.10904477844715244,-0.3602407741425355,-0.6657952301826366,-0.5880256101803651,0.567758848567871,-181871707303603.62,-88.6886107777778,20.6547222222222
0.5203031176142041,-0.21638328102439858,0.5318146458958597,0.6753547462930793,0.7309018380550127,0.40999902810782546,-0.5053788417765264,-0.5075419403068946,571404577919094.6,-102.826388222222,20.8255548888889
-2.5323628727948315,0.1246082324310993,-1.4957971067063052,-0.3432772779372392,0.16495887229755027,-0.025257269687266437,-2.13555096266038,-0.3290931029909011,-199700844510531.72,-104.218712629629,20.4035462222222
0.9557692011687586,-0.6386080768785323,0.2217254352726079,-0.34419357782011006,0.7457109931631669,1.6666370519166054,-1.0500219489955824,-1.8318067096827026,-1301710456561066.0,-108.957083296296,27.3909073333333
2.5060714291578043,-3.383437754512685,-0.1527698249227739,-1.0319015135648621,-1.3681422523048983,-0.7828714907833245,0.8305829375817386,-0.4320034589300807,1691738905903330.0,-88.9033333333333,19.4444441111111
-0.22394924504295033,-0.9707724897232568,0.3685490737595131,0.023585615437623726,0.2798052049702566,-0.09635099055147078,-0.5472051059613656,-0.16237616048110357,33552502716125.51,-90.7730548888889,18.2780548888889
0.7790494512268169,0.7112618560196508,-0.002766411744615782,0.05322291127589612,0.18490672467208835,0.8928638881962975,-0.6631444563099759,-0.8792339126699846,-486631538732759.2,-105.534166333333,24.7366663333333
1.1277729376097378,0.6934452830313513,0.5875039429026281,1.0899278807436106,0.26434611354746157,-0.004856419498856512,-0.23033398381095993,-0.04779281872693242,813669665862504.5,-108.387499666667,30.2174993333333
-1.8422945978576046,0.37070203630796406,-1.7332590190417911,-0.2098470509774295,-0.32891164808604145,-0.08990069813671042,-0.7623234797071062,-1.2410191296007527,-2135561528336.6094,-98.7754626296296,20.7912776666667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-357311908319478.06,-103.579314333333,23.3159998888889
0.7872200152525952,0.32083320351506295,-0.12044786961964887,0.0016568288627223995,-0.23477405512335348,0.7927587430826917,-0.8349207936123026,0.035794910032408866,-511111187835848.9,-107.044180222222,26.5105555555556
-1.4783334050915449,-0.6002308144105799,0.43790569822733916,-0.44701823594852214,0.12840749771460847,1.030046555665115,-0.6638361801725154,-0.7460802248212862,-214285364798155.5,-109.093346888889,28.0191521111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46627563662488.98,-90.6786104444444,18.2711104444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1923923794890016.8,-101.453185037037,26.3628888518519
-0.8572601368492296,-0.5231676784321653,-0.26924999044662257,0.05758852383882279,-0.017557523661629076,0.556293112611654,-0.8126563323875566,0.03159808742351841,-214361380380553.28,-108.212148222222,28.779231
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413633288311190.0,-103.285564481481,23.4547221481481
-2.3191691589254733,-3.830830949881368,-0.6227175060199479,-0.5040754210641805,0.2142051080148495,0.38629336422007365,-1.0172347065066492,-0.1604516378961545,-3364550830780874.0,-101.251902777778,17.6558055555556
5.3283505640531565,0.525619887858576,1.278242622389066,-0.17821037180391908,-0.190220824204132,1.7628761099052936,-0.23455254424752967,-2.146206970370927,-613190493575016.4,-98.9629720740741,16.7238699629629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185415320720448.72,-100.410129518519,25.2676290740741
0.7510502410898549,-0.5782826068353054,-0.023373784357221594,-0.23077254493002625,0.13713735758681056,0.6479109207714752,0.005723230260146872,-0.7425880792344388,443027447325327.7,-108.639916333333,28.1289718888889
-1.013490121501065,-2.0574543763032187,0.1812799283414901,-0.42516694712696457,0.6642337771949085,0.01280447422660147,-0.5154881996096596,-0.5902613698834401,-46254522726751.73,-92.7789068148148,16.6946940740741
1.602894812143888,-0.24027087486835833,1.447727672409272,0.22560796446345766,-0.18613804570892417,2.433205572780234,1.0538330583828917,-0.6737039184879152,-580626078609932.0,-87.8355738148148,20.9424625925926
-0.38239198375622674,-1.9867830586234398,0.2539151337397093,0.06336274911993844,-0.2876118811456039,-1.0501384675647014,0.6069453435991572,0.835368407174716,-495580244223137.94,-88.7722587037037,20.2979719629629
-0.39507577409101047,-0.8267082878668836,-0.3654833454116404,-0.6457571469241996,0.6694795404127782,0.5541786327740292,-1.003151394350923,-1.9481807936492697,297299405318183.3,-98.9436848148148,17.6263699629629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1394924407855932.5,-109.815027777778,29.7949857777778
-0.26938359748168844,-0.2262932520597309,-0.17398445691533676,0.665601546868583,0.535593765262715,0.20314660268641194,-0.605609461057513,-0.4688633653021025,97500435089460.86,-107.210759296296,28.1361571851852
-1.7429937143157557,-0.7781002302088436,-0.09220309430077675,0.24489914325846365,-0.09962278275554703,0.22014029693406262,-0.952582618221171,0.3722821552048481,206655008267472.53,-96.2117777777778,16.4167771111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43869387845628.45,-106.520554888889,27.3872218888889
-0.3066766050231985,-1.801073121752363,-0.38130200914906254,-0.3484427602662442,-0.3414403813307473,-1.111937746460075,0.613810031203211,0.7390355092991439,-578465905537346.2,-89.2805548888889,20.0227771111111
-0.7943216863784812,0.6332328912351848,0.5642370178799598,-0.3637322985715951,-0.1312875324976519,0.08769681476557409,2.624646171537126,-1.7488507147249863,-1004690233016028.0,-110.854370444445,28.3850644444445
-0.7964812685874902,0.10067994823368842,-0.22860065458205592,-0.8792316395685373,-0.2593769382133452,-0.17352653239182125,-1.8650327340069537,-0.45429159634331584,-203416866395845.53,-88.6964024444445,21.0655555555556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174829172381161.1,-111.155212925926,31.1241661481481
-1.7471157224763387,-1.2345399902162988,-0.7632387082845001,-0.6739158241050761,-0.3542425671497922,-1.7701056514062334,-0.15378589187078995,-0.5903868116429702,-1425776772163811.2,-110.654166666667,23.9463885555556
2.814701814935817,0.15477826926471594,-0.17607853612608493,0.017942088321832195,-0.5189434455976404,0.2198037453442389,0.752725687983964,-0.9277258547403855,-1031303857650119.8,-91.8322957037037,18.0818976666667
