SpeciesCount,TreeCount,J,AvgTreeHeight,AvgDbh,AvgCrownDiameter,AvgCrownHeight,AvgCrownArea,chisqr,X,Y
-2.5161442935630083,4.276755657569803,-4.342984792224227,0.7819943112462351,-1.8526337854105275,0.1770884817741351,-0.5719403230343687,0.44375277171288124,391780516164309.25,-92.4333886666667,15.5889350370371
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111651492140863.9,-99.5467775555555,26.0729162592593
1.5092635256530766,-0.707726521808216,4.053731653761516,0.8085704067999286,0.20597687852811514,0.5010372912826795,-0.3649582426651897,0.07520222231320617,3656214295881775.5,-104.218712629629,20.4035462222222
-1.665449453251664,3.9837752202958505,-1.8622032906693473,1.1868023135274508,-3.2269096173785887,-0.7255966423016356,0.7985775566875093,2.0347296833683557,810202823570278.0,-108.957083296296,27.3909073333333
-0.38975316902280466,-1.5960311356699377,3.487946129005376,0.16736091143626286,-1.7682671701110375,0.2446053441985227,1.022632534311114,0.3725677247622632,330654445099541.1,-98.7754626296296,20.7912776666667
-0.1758893825798291,-0.15753931853098657,-2.294835167292117,-0.6958203408402523,-0.8812009029791708,-0.036432164783438636,0.6465700941824954,-0.26970225813494136,45138775048195.37,-103.579314333333,23.3159998888889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4415820737679465.0,-101.453185037037,26.3628888518519
0.9148050187597376,-1.3714650862342872,1.3868902072247158,0.5661652626553473,-0.27392885774794123,-0.06801067908129826,-0.14711981256429066,-0.20040566050270608,123613079531446.95,-108.212148222222,28.779231
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531856371559242.6,-103.285564481481,23.4547221481481
-4.6966736650838925,5.8917341538978585,4.758630340510921,2.919294762299163,-2.711736480914327,-0.6116930460545943,0.45376432452101545,2.3613857157927503,1037724091823650.8,-98.9629720740741,16.7238699629629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3883082856608989.5,-100.410129518519,25.2676290740741
0.787091752945328,-0.8189005963863775,-4.061007292967908,-1.8001969305045975,-0.20348646421398708,0.015654502420760774,-0.2076109917521215,-0.35667506597228393,917485279299835.1,-108.639916333333,28.1289718888889
2.249014094020366,-2.0596100872527616,-1.9237513294333626,-0.6997363214742087,-0.9683595744104601,1.2429635225043616,0.5610924496155099,0.5025874153196019,510265174616881.9,-92.7789068148148,16.6946940740741
0.7121050622681663,-2.0985046846360556,-5.090493625466686,-0.37720452309301344,-2.1310378890006367,0.5833913575862129,-0.2618504951993783,1.109431770417313,83295497668703.14,-87.8355738148148,20.9424625925926
3.2809122419707677,-0.7342044709828672,-2.9813525270934633,-1.1074849849805144,0.746240492379965,-0.7315708087717652,-0.4974371096582426,-2.2122281971834132,2896516704073903.0,-88.7722587037037,20.2979719629629
-2.359719724172968,2.2368215767446116,-3.5831659087005754,-1.0446639917335547,-1.3230804967667433,-0.24702427327373244,1.137833329939107,0.29111972981009315,429983773373064.94,-98.9436848148148,17.6263699629629
-1.161404366529584,0.19089841559375614,1.4103648053433822,0.08986623639931463,-0.5172956597371943,-0.04884973807018533,0.697958510623321,-0.5087053314640693,868743568838799.6,-107.210759296296,28.1361571851852
0.9208634580153715,2.89993346427803,8.065264125918667,2.2766924089051126,-0.6759206884741018,0.7259137430775433,-0.22600044280306364,0.045451241209070625,2012465787504210.0,-110.854370444445,28.3850644444445
-3.4910652882375524,-1.221123444509378,-11.009678342063115,-7.048150457579975,-0.08083195424957168,-2.0032545091390412,-1.0536411691879142,1.5662007387498176,2799709699748759.5,-111.155212925926,31.1241661481481
