SpeciesCount,TreeCount,J,AvgTreeHeight,AvgDbh,AvgCrownDiameter,AvgCrownHeight,AvgCrownArea,X,Y
20.094106584196496,6.8865825019152584,-1.1028349575276988,-1.7490805701931724,6.1486844189867425,-3.4864390813162336,1.7313393161847979,0.854742570431598,-92.4333886666667,15.5889350370371
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.5467775555555,26.0729162592593
2.74296923762581,0.4603634195668258,1.313033089021066,-0.9210702314721725,1.5795515965230886,-0.9925593690555856,0.11162832089766536,-0.06872040514126537,-104.218712629629,20.4035462222222
9.593833077983522,7.272729177335176,-5.423774922929773,2.0300988529517916,6.4682503178352855,-0.4936310469124825,0.8111238959440537,0.5626507687955257,-108.957083296296,27.3909073333333
2.5057071029499864,3.7075912765269483,1.0314680948859558,-0.7007240802399142,0.38427881449506507,-0.04563855292974214,-0.3589947929093273,-0.10920876330770143,-98.7754626296296,20.7912776666667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103.579314333333,23.3159998888889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.453185037037,26.3628888518519
-0.23249391250228246,1.735624662440325,-0.8581406022442759,1.0504691472414884,1.0124403079864286,0.2214540906666964,0.05844359475661634,0.09690801020473033,-108.212148222222,28.779231
-3.0163237627715165,-5.254054578879742,1.3839850205967186,-1.0292317213763913,-2.9554262099216118,0.3708254198079729,-0.5421207480014787,-0.47016574365085867,-103.285564481481,23.4547221481481
-4.989674309963113,-0.5636375159031034,-0.8784267007607411,0.34775013207064764,-2.098973114052492,0.6344111022990249,0.2777376372174347,-0.4370360156113377,-98.9629720740741,16.7238699629629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.410129518519,25.2676290740741
-4.753618529847819,-2.8364174012950234,0.10002480763128574,0.13193132932600848,-2.165610162149597,0.8986330325613847,-0.427070637477675,-0.2456354344712781,-108.639916333333,28.1289718888889
-6.030722370039307,-0.8273313087051204,0.751763064263256,0.08501468220341218,-3.878270809872124,0.9364557953041477,-0.2945973055751051,-0.5002195636673482,-92.7789068148148,16.6946940740741
-1.1146414879656565,-4.19352745041413,0.17505061139344846,-2.0675811311829313,1.4910941979821994,-0.8025018464525981,0.2483338416209232,0.3647963455105304,-87.8355738148148,20.9424625925926
-5.924597940939009,-1.8428876781745274,-1.7059086824770273,-1.226949987705479,-3.721090268655192,-0.4389105791992082,-0.6954448240815786,-0.5708062077649496,-88.7722587037037,20.2979719629629
-3.7052993457778007,3.370097908977612,1.319924282671017,-0.5400801006517328,-2.2785156881907964,0.46288030663776003,-0.000667018098588934,-0.8863814716558674,-98.9436848148148,17.6263699629629
-0.350763975295032,0.5759799638349127,0.7513350740285554,-0.1840162921632802,-0.09398091757029547,-0.25467915012387904,0.050692171437986766,-0.28447390638678866,-107.210759296296,28.1361571851852
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.854370444445,28.3850644444445
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.155212925926,31.1241661481481
-5.860741512710004,-2.317542623255978,-1.3768479250666796,0.08393153040793822,-1.85458468951475,0.7800968326343696,-0.8787080572936918,0.08204021237576736,-91.8322957037037,18.0818976666667
-30.38779606868831,-5.844370302443429,2.15920793388542,0.1887633669829456,-13.255514041026284,3.8920638849922224,-0.3649277808244158,-1.7808749414375917,-91.7750691666666,16.3126391111111
-4.902797013542896,-3.2635594205591385,2.3030866457229924,-2.0102696900463366,-1.0061293763363528,-0.3256836786809078,-0.40406699341281527,-0.687496124748094,-104.869851444445,23.887907037037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.752092555555,28.8545556296296
4.03496629565411,0.143105975287793,-1.0526902958787658,-0.0605930916073415,1.6884317431585574,-0.5691975553652993,0.24085514103028738,-0.07919495497849738,-96.2254717407407,16.1010740370371
-7.436530146045563,-3.4353693605672344,-1.906408692520969,0.5078117536190023,-1.8203549813495412,0.9160998205199233,0.2764507742272134,-0.7011662576034801,-99.9740087407407,21.2226755555555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96.9354999259259,19.6553702962963
4.042297697417732,0.3954299707686433,-0.9493213479594135,-1.948442814057619,0.6500923630357756,-0.7799249946979503,-0.2530036822027232,0.04403196435387513,-100.625675592593,19.0088334074074
-3.3243544907291662,-0.1278428316658171,0.9083343851216801,0.4352073703384743,-2.3361056687764283,0.8191317087773717,-0.44387552086605875,-0.5664444296289753,-98.3450831851852,18.8346664074074
-0.29285588912554217,0.029582874761424183,-1.7489083455471937,-0.2781701539068245,-1.1988532931467841,-0.09736754326457442,0.16988038044929377,-0.0409102248050109,-103.628619888889,19.459639037037
0.542282582134699,-2.261795521100944,-0.6659243461125361,-1.1264524198054868,0.5234428822128221,-1.2506453991019264,0.5769185981280075,0.19166394187422597,-107.017656888889,28.4136575555555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.0573241481481,18.9341386296296
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.8720458518519,21.9068055925926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.025370074074,18.6844165555555
-8.281249925523687,-0.12226718448729512,-0.15223799906546587,-0.21203901657668178,-3.668535803241922,0.7997086427208917,0.21010284523862138,-0.10512261040068613,-89.5486385185185,19.7266384814815
-3.771787880272664,0.5152586155345653,1.1762437969891721,-0.5396408734737147,-2.7952871595345474,0.5148760098130183,-0.044953450796485384,-0.4903916963638422,-89.4113982592593,20.1702402222222
3.9642637659035946,-4.9341262803963435,3.0328143085399857,-3.810563021307954,-1.2864128086762614,-1.1374520718630023,-0.2939402220889251,-0.8052148000926707,-100.858277814815,19.6904164074074
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.294851777778,22.6337498518519
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.767675481481,29.6000185925926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.204351851852,29.4144999629629
-0.6152493206276695,0.7561401961479199,1.7720472834455891,1.5150820916305379,-1.4025298418096488,0.6820396157325586,0.661138730037619,-0.17114384150189202,-106.334897925926,26.3954162962963
-1.0150079991390193,-0.5813552035348044,1.7818561990816364,-0.6202359253321843,-1.1088959916331689,0.9634581884248935,-0.6389445712109543,-0.4953795271418234,-100.451398185185,21.7727774074074
8.374189417923965,8.048257208081992,-2.4129715829660014,2.017184583725884,3.646416657969248,0.580565670953562,0.34709303552135884,0.709064910802047,-109.040962629629,28.9232402592593
13.253191293214439,-2.9046842924334655,-1.645635734219661,-3.8706926668168293,3.460765023480443,-3.5126684111282835,0.8128977697231154,1.5098694992389732,-101.767907074074,19.1507777037037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.624055148148,28.6209254444445
8.168799869445373,6.745708601304801,-1.9484181617647953,-0.4229096793754098,3.841357450570888,-0.43825906998006925,0.4225275689434379,0.6497057177662264,-110.040425777778,23.6156760370371
